transaction_id,customer_id,transaction_date,order_value_gbp,discount_used,returned,channel
TXN-4101-2,CUST-104101,2024-12-21,13.51,0,0,Direct
TXN-4101-3,CUST-104101,2024-12-26,85.97,0,0,Direct
TXN-4101-4,CUST-104101,2025-03-19,57.45,1,0,Direct
TXN-4101-5,CUST-104101,2025-04-21,60.72,0,0,Direct
TXN-4101-6,CUST-104101,2025-05-15,55.18,0,0,Direct
TXN-4101-7,CUST-104101,2025-03-09,82.87,0,0,Direct
TXN-4101-8,CUST-104101,2024-12-04,98.57,0,0,Direct
TXN-4102-1,CUST-104102,2024-10-29,33.08,1,0,Paid Social
TXN-4102-2,CUST-104102,2025-03-01,40.33,1,0,Paid Social
TXN-4102-3,CUST-104102,2025-03-07,47.67,1,1,Paid Social
TXN-4102-4,CUST-104102,2024-11-23,32.5,1,0,Paid Social
TXN-4102-5,CUST-104102,2024-12-09,38.26,1,1,Paid Social
TXN-4102-6,CUST-104102,2025-02-20,38.04,1,1,Paid Social
TXN-4102-7,CUST-104102,2025-02-18,44.85,1,1,Paid Social
TXN-4102-8,CUST-104102,2025-03-18,55.08,1,1,Paid Social
TXN-4102-9,CUST-104102,2025-03-29,49.74,1,1,Paid Social
TXN-4103-1,CUST-104103,2025-06-16,45.26,0,0,Paid Search
TXN-4103-2,CUST-104103,2026-02-27,50.47,1,1,Paid Search
TXN-4103-3,CUST-104103,2025-07-17,49.47,1,0,Paid Search
TXN-4103-4,CUST-104103,2025-09-25,44.42,1,0,Paid Search
TXN-4103-5,CUST-104103,2024-12-23,49.29,0,0,Paid Search
TXN-4103-6,CUST-104103,2025-08-06,44.27,1,0,Paid Search
TXN-4103-7,CUST-104103,2025-01-17,36.73,0,1,Paid Search
TXN-4103-8,CUST-104103,2025-03-14,41.3,1,1,Paid Search
TXN-4104-1,CUST-104104,2024-10-13,125.67,0,1,Paid Search
TXN-4104-2,CUST-104104,2024-08-06,100.01,1,0,Paid Search
TXN-4104-3,CUST-104104,2024-09-16,124.52,1,0,Paid Search
TXN-4104-4,CUST-104104,2024-07-15,75.76,1,0,Paid Search
TXN-4104-5,CUST-104104,2024-07-10,90.26,1,1,Paid Search
TXN-4104-6,CUST-104104,2024-12-11,130.46,1,0,Paid Search
TXN-4104-7,CUST-104104,2025-01-05,103.94,1,0,Paid Search
TXN-4104-8,CUST-104104,2024-10-24,81.7,0,0,Paid Search
TXN-4104-9,CUST-104104,2024-12-06,99.89,0,0,Paid Search
TXN-4104-10,CUST-104104,2025-04-23,80.99,0,0,Paid Search
TXN-4104-11,CUST-104104,2024-10-17,96.42,0,1,Paid Search
TXN-4104-12,CUST-104104,2025-03-21,84.85,0,1,Paid Search
TXN-4104-13,CUST-104104,2024-12-23,107.01,1,0,Paid Search
TXN-4104-14,CUST-104104,2025-04-16,74.19,1,0,Paid Search
TXN-4104-15,CUST-104104,2024-10-02,90.53,1,1,Paid Search
TXN-4104-16,CUST-104104,2025-02-12,125.39,1,0,Paid Search
TXN-4105-1,CUST-104105,2025-12-08,37.26,1,0,Paid Social
TXN-4105-2,CUST-104105,2026-06-16,58.36,1,0,Paid Social
TXN-4105-3,CUST-104105,2025-05-21,35.54,1,0,Paid Social
TXN-4105-4,CUST-104105,2025-02-17,54.31,1,1,Paid Social
TXN-4105-5,CUST-104105,2025-02-04,49.4,1,1,Paid Social
TXN-4105-6,CUST-104105,2026-02-04,39.64,0,0,Paid Social
TXN-4105-7,CUST-104105,2026-04-21,53.44,1,0,Paid Social
TXN-4105-8,CUST-104105,2025-02-15,57.77,1,0,Paid Social
TXN-4105-9,CUST-104105,2024-12-24,50.02,1,0,Paid Social
TXN-4105-10,CUST-104105,2025-11-09,59.9,1,0,Paid Social
TXN-4106-1,CUST-104106,2024-06-04,50.94,0,0,Organic Search
TXN-4106-2,CUST-104106,2024-06-01,29.62,0,0,Organic Search
TXN-4106-3,CUST-104106,2024-06-05,42.39,0,0,Organic Search
TXN-4106-4,CUST-104106,2024-05-31,14.49,1,0,Organic Search
TXN-4106-5,CUST-104106,2024-06-03,39.96,0,0,Organic Search
TXN-4107-1,CUST-104107,2024-04-15,71.87,1,0,Paid Social
TXN-4107-2,CUST-104107,2024-04-16,141.17,1,1,Paid Social
TXN-4107-3,CUST-104107,2024-04-16,128.22,0,1,Paid Social
TXN-4107-4,CUST-104107,2024-04-15,79.62,1,1,Paid Social
TXN-4107-5,CUST-104107,2024-04-16,93.3,1,0,Paid Social
TXN-4107-6,CUST-104107,2024-04-15,14.92,1,0,Paid Social
TXN-4107-7,CUST-104107,2024-04-16,104.57,0,1,Paid Social
TXN-4108-1,CUST-104108,2025-10-01,52.95,1,1,Referral
TXN-4108-2,CUST-104108,2024-07-25,48.01,0,1,Referral
TXN-4108-3,CUST-104108,2025-07-25,76.89,1,1,Referral
TXN-4108-4,CUST-104108,2025-11-27,60.1,1,1,Referral
TXN-4108-5,CUST-104108,2025-09-26,75.74,1,0,Referral
TXN-4109-1,CUST-104109,2025-03-12,26.92,1,0,Referral
TXN-4109-2,CUST-104109,2025-03-14,22.97,1,0,Referral
TXN-4109-3,CUST-104109,2025-01-20,33.17,1,0,Referral
TXN-4109-4,CUST-104109,2024-07-23,45.42,1,0,Referral
TXN-4109-5,CUST-104109,2024-08-03,27.11,1,0,Referral
TXN-4110-1,CUST-104110,2024-05-29,69.25,1,1,Organic Search
TXN-4110-2,CUST-104110,2024-06-03,28.03,0,0,Organic Search
TXN-4110-3,CUST-104110,2024-06-23,56.64,1,1,Organic Search
TXN-4110-4,CUST-104110,2024-06-05,61.1,0,1,Organic Search
TXN-4110-5,CUST-104110,2024-06-01,46.46,1,1,Organic Search
TXN-4111-1,CUST-104111,2024-07-15,78.01,1,0,Paid Search
TXN-4111-2,CUST-104111,2024-09-14,97.0,1,0,Paid Search
TXN-4111-3,CUST-104111,2025-01-29,120.82,0,0,Paid Search
TXN-4111-4,CUST-104111,2024-07-02,110.47,0,0,Paid Search
TXN-4111-5,CUST-104111,2024-08-01,110.91,0,0,Paid Search
TXN-4111-6,CUST-104111,2024-10-22,99.26,0,0,Paid Search
TXN-4111-7,CUST-104111,2025-01-01,166.75,1,0,Paid Search
TXN-4111-8,CUST-104111,2025-01-12,140.13,0,0,Paid Search
TXN-4111-9,CUST-104111,2025-02-12,91.79,0,0,Paid Search
TXN-4111-10,CUST-104111,2024-09-09,73.83,0,0,Paid Search
TXN-4112-1,CUST-104112,2025-02-18,108.95,1,0,Paid Search
TXN-4112-2,CUST-104112,2024-06-05,110.31,0,0,Paid Search
TXN-4112-3,CUST-104112,2024-12-18,101.64,0,0,Paid Search
TXN-4112-4,CUST-104112,2024-06-03,111.46,0,0,Paid Search
TXN-4112-5,CUST-104112,2024-10-16,94.81,0,0,Paid Search
TXN-4112-6,CUST-104112,2024-07-28,105.08,1,1,Paid Search
TXN-4112-7,CUST-104112,2024-12-02,99.55,0,0,Paid Search
TXN-4112-8,CUST-104112,2025-03-26,69.02,0,0,Paid Search
TXN-4112-9,CUST-104112,2025-02-18,124.85,0,0,Paid Search
TXN-4112-10,CUST-104112,2024-10-27,138.59,0,0,Paid Search
TXN-4112-11,CUST-104112,2024-08-05,71.97,0,0,Paid Search
TXN-4112-12,CUST-104112,2024-11-19,50.96,0,0,Paid Search
TXN-4112-13,CUST-104112,2024-09-23,91.79,0,0,Paid Search
TXN-4112-14,CUST-104112,2024-10-02,82.21,0,0,Paid Search
TXN-4112-15,CUST-104112,2024-08-06,117.33,0,1,Paid Search
TXN-4112-16,CUST-104112,2024-12-15,159.77,1,0,Paid Search
TXN-4113-1,CUST-104113,2024-09-14,49.4,1,0,Paid Social
TXN-4113-2,CUST-104113,2025-04-09,53.4,1,0,Paid Social
TXN-4113-3,CUST-104113,2025-04-18,41.25,1,1,Paid Social
TXN-4113-4,CUST-104113,2024-08-01,16.13,1,1,Paid Social
TXN-4113-5,CUST-104113,2024-04-15,59.74,0,0,Paid Social
TXN-4113-6,CUST-104113,2025-01-08,27.85,1,1,Paid Social
TXN-4113-7,CUST-104113,2025-01-15,28.7,0,0,Paid Social
TXN-4113-8,CUST-104113,2025-02-14,37.43,1,0,Paid Social
TXN-4114-1,CUST-104114,2024-12-03,52.39,0,1,Paid Social
TXN-4114-2,CUST-104114,2024-11-28,29.68,0,0,Paid Social
TXN-4115-1,CUST-104115,2025-12-29,52.31,1,0,Direct
TXN-4115-2,CUST-104115,2024-10-28,28.81,1,0,Direct
TXN-4115-3,CUST-104115,2025-09-15,44.39,1,0,Direct
TXN-4115-4,CUST-104115,2025-01-05,58.07,1,1,Direct
TXN-4115-5,CUST-104115,2025-12-08,64.09,1,0,Direct
TXN-4115-6,CUST-104115,2026-02-24,42.3,0,0,Direct
TXN-4115-7,CUST-104115,2026-01-08,46.23,0,0,Direct
TXN-4115-8,CUST-104115,2025-11-19,66.17,1,0,Direct
TXN-4115-9,CUST-104115,2024-10-14,48.59,1,0,Direct
TXN-4115-10,CUST-104115,2024-12-28,45.36,1,0,Direct
TXN-4116-1,CUST-104116,2024-07-29,10.03,0,0,Affiliate
TXN-4116-2,CUST-104116,2024-08-12,6.68,0,0,Affiliate
TXN-4116-3,CUST-104116,2024-07-03,10.84,0,0,Affiliate
TXN-4116-4,CUST-104116,2024-06-29,10.91,0,0,Affiliate
TXN-4117-1,CUST-104117,2024-09-18,58.8,0,0,Paid Social
TXN-4117-2,CUST-104117,2024-11-22,77.7,0,0,Paid Social
TXN-4117-3,CUST-104117,2025-02-16,67.1,0,0,Paid Social
TXN-4117-4,CUST-104117,2024-08-31,66.94,1,0,Paid Social
TXN-4118-1,CUST-104118,2024-12-27,61.14,1,0,Direct
TXN-4118-2,CUST-104118,2024-10-21,92.77,1,1,Direct
TXN-4118-3,CUST-104118,2025-05-23,79.65,0,1,Direct
TXN-4118-4,CUST-104118,2024-12-02,52.09,0,0,Direct
TXN-4118-5,CUST-104118,2025-07-19,90.02,1,1,Direct
TXN-4119-1,CUST-104119,2024-06-14,25.35,0,0,Organic Search
TXN-4119-2,CUST-104119,2024-08-07,48.85,1,0,Organic Search
TXN-4119-3,CUST-104119,2024-06-04,47.89,0,0,Organic Search
TXN-4120-1,CUST-104120,2024-05-04,44.42,1,1,Affiliate
TXN-4121-1,CUST-104121,2025-05-18,36.63,1,0,Paid Social
TXN-4121-2,CUST-104121,2026-05-06,50.3,1,1,Paid Social
TXN-4121-3,CUST-104121,2025-05-04,62.73,1,1,Paid Social
TXN-4121-4,CUST-104121,2026-07-24,55.65,1,1,Paid Social
TXN-4122-1,CUST-104122,2024-04-07,17.56,0,0,Direct
TXN-4123-1,CUST-104123,2024-10-12,89.75,1,0,Email
TXN-4123-2,CUST-104123,2024-05-01,78.57,0,0,Email
TXN-4123-3,CUST-104123,2025-02-23,69.79,0,0,Email
TXN-4123-4,CUST-104123,2024-02-07,92.37,0,0,Email
TXN-4123-5,CUST-104123,2024-10-26,55.78,0,0,Email
TXN-4123-6,CUST-104123,2024-12-22,67.39,0,1,Email
TXN-4123-7,CUST-104123,2024-09-04,76.26,0,0,Email
TXN-4123-8,CUST-104123,2024-06-09,84.01,0,0,Email
TXN-4123-9,CUST-104123,2024-02-19,74.32,0,0,Email
TXN-4123-10,CUST-104123,2024-04-23,57.61,0,0,Email
TXN-4123-11,CUST-104123,2024-12-03,66.39,0,0,Email
TXN-4124-1,CUST-104124,2024-04-27,74.65,0,1,Organic Search
TXN-4124-2,CUST-104124,2024-03-19,50.89,0,0,Organic Search
TXN-4124-3,CUST-104124,2024-06-20,75.45,1,0,Organic Search
TXN-4124-4,CUST-104124,2024-03-31,51.19,1,0,Organic Search
TXN-4124-5,CUST-104124,2024-08-16,87.88,1,1,Organic Search
TXN-4124-6,CUST-104124,2024-04-10,48.41,1,0,Organic Search
TXN-4124-7,CUST-104124,2024-07-19,49.54,0,1,Organic Search
TXN-4124-8,CUST-104124,2024-07-30,89.4,0,0,Organic Search
TXN-4125-1,CUST-104125,2025-08-12,123.46,0,0,Referral
TXN-4125-2,CUST-104125,2024-12-20,124.31,0,0,Referral
TXN-4125-3,CUST-104125,2025-01-25,129.45,1,0,Referral
TXN-4125-4,CUST-104125,2025-06-15,117.66,0,1,Referral
TXN-4125-5,CUST-104125,2025-06-07,114.24,1,0,Referral
TXN-4125-6,CUST-104125,2025-04-26,176.4,0,1,Referral
TXN-4125-7,CUST-104125,2025-05-02,111.47,1,0,Referral
TXN-4125-8,CUST-104125,2025-06-18,126.2,0,1,Referral
TXN-4125-9,CUST-104125,2025-03-18,116.02,1,0,Referral
TXN-4125-10,CUST-104125,2025-01-15,125.16,0,0,Referral
TXN-4125-11,CUST-104125,2025-05-12,127.29,1,1,Referral
TXN-4125-12,CUST-104125,2024-12-02,133.0,0,1,Referral
TXN-4125-13,CUST-104125,2025-06-17,144.5,0,1,Referral
TXN-4125-14,CUST-104125,2025-01-27,103.15,1,1,Referral
TXN-4126-1,CUST-104126,2024-02-17,64.43,1,1,Display
TXN-4126-2,CUST-104126,2025-03-05,52.13,1,1,Display
TXN-4127-1,CUST-104127,2024-06-04,38.9,0,1,Paid Social
TXN-4127-2,CUST-104127,2024-06-23,23.77,1,0,Paid Social
TXN-4127-3,CUST-104127,2024-07-03,42.11,1,0,Paid Social
TXN-4127-4,CUST-104127,2024-07-04,31.39,0,0,Paid Social
TXN-4128-1,CUST-104128,2024-06-13,42.07,1,0,Organic Search
TXN-4129-1,CUST-104129,2025-02-08,42.11,0,0,Organic Search
TXN-4129-2,CUST-104129,2025-04-26,61.46,0,0,Organic Search
TXN-4129-3,CUST-104129,2025-04-13,77.47,0,1,Organic Search
TXN-4129-4,CUST-104129,2025-10-18,55.84,0,0,Organic Search
TXN-4129-5,CUST-104129,2024-11-01,55.57,0,0,Organic Search
TXN-4129-6,CUST-104129,2025-02-23,55.91,0,1,Organic Search
TXN-4129-7,CUST-104129,2025-09-27,50.63,0,0,Organic Search
TXN-4129-8,CUST-104129,2025-02-11,79.54,0,0,Organic Search
TXN-4129-9,CUST-104129,2025-03-29,78.91,0,0,Organic Search
TXN-4129-10,CUST-104129,2025-09-09,34.36,0,0,Organic Search
TXN-4129-11,CUST-104129,2025-07-28,39.64,0,0,Organic Search
TXN-4129-12,CUST-104129,2025-05-16,52.56,0,0,Organic Search
TXN-4129-13,CUST-104129,2025-06-06,64.89,0,1,Organic Search
TXN-4129-14,CUST-104129,2024-11-11,35.37,0,1,Organic Search
TXN-4129-15,CUST-104129,2025-01-26,65.59,0,0,Organic Search
TXN-4129-16,CUST-104129,2025-04-03,47.75,0,0,Organic Search
TXN-4129-17,CUST-104129,2025-02-22,70.93,0,0,Organic Search
TXN-4129-18,CUST-104129,2025-05-16,62.36,0,0,Organic Search
TXN-4130-1,CUST-104130,2024-03-18,8.06,1,0,Direct
TXN-4130-2,CUST-104130,2024-03-08,13.21,1,0,Direct
TXN-4130-3,CUST-104130,2024-03-27,11.96,0,0,Direct
TXN-4130-4,CUST-104130,2024-03-20,15.44,0,0,Direct
TXN-4130-5,CUST-104130,2024-03-28,11.69,0,0,Direct
TXN-4131-1,CUST-104131,2025-04-17,44.36,0,0,Paid Search
TXN-4131-2,CUST-104131,2025-05-01,34.22,1,0,Paid Search
TXN-4131-3,CUST-104131,2025-07-10,29.44,0,0,Paid Search
TXN-4131-4,CUST-104131,2025-05-14,29.83,1,0,Paid Search
TXN-4131-5,CUST-104131,2025-02-02,33.35,1,1,Paid Search
TXN-4131-6,CUST-104131,2026-02-08,50.41,1,1,Paid Search
TXN-4132-1,CUST-104132,2024-08-18,64.97,1,0,Referral
TXN-4132-2,CUST-104132,2024-04-08,33.63,0,0,Referral
TXN-4132-3,CUST-104132,2024-08-14,60.33,0,0,Referral
TXN-4132-4,CUST-104132,2024-05-05,82.83,0,1,Referral
TXN-4132-5,CUST-104132,2024-02-08,44.05,0,0,Referral
TXN-4132-6,CUST-104132,2024-06-07,93.62,1,0,Referral
TXN-4133-1,CUST-104133,2025-03-31,129.58,0,0,Direct
TXN-4133-2,CUST-104133,2025-06-28,106.77,0,0,Direct
TXN-4133-3,CUST-104133,2026-02-04,145.57,1,0,Direct
TXN-4133-4,CUST-104133,2025-05-17,79.18,0,0,Direct
TXN-4133-5,CUST-104133,2025-04-28,132.97,0,0,Direct
TXN-4133-6,CUST-104133,2025-01-10,95.48,0,0,Direct
TXN-4133-7,CUST-104133,2025-07-26,89.63,0,0,Direct
TXN-4133-8,CUST-104133,2025-03-12,141.64,0,0,Direct
TXN-4133-9,CUST-104133,2025-04-04,118.09,0,0,Direct
TXN-4134-1,CUST-104134,2024-10-04,88.15,0,0,Organic Search
TXN-4134-2,CUST-104134,2024-10-23,103.06,0,0,Organic Search
TXN-4134-3,CUST-104134,2024-01-07,134.44,0,0,Organic Search
TXN-4134-4,CUST-104134,2024-06-28,104.68,0,0,Organic Search
TXN-4134-5,CUST-104134,2024-01-14,124.84,0,0,Organic Search
TXN-4134-6,CUST-104134,2025-05-26,110.94,1,0,Organic Search
TXN-4134-7,CUST-104134,2025-02-15,64.78,0,0,Organic Search
TXN-4134-8,CUST-104134,2024-09-11,167.66,0,0,Organic Search
TXN-4134-9,CUST-104134,2024-12-31,81.12,1,0,Organic Search
TXN-4135-1,CUST-104135,2024-02-27,31.44,1,1,Paid Social
TXN-4135-2,CUST-104135,2024-04-29,46.2,1,0,Paid Social
TXN-4135-3,CUST-104135,2025-06-02,50.96,1,1,Paid Social
TXN-4135-4,CUST-104135,2024-03-02,31.45,0,1,Paid Social
TXN-4135-5,CUST-104135,2024-02-26,32.61,1,0,Paid Social
TXN-4136-1,CUST-104136,2024-11-14,20.79,1,0,Referral
TXN-4137-1,CUST-104137,2025-01-16,59.12,1,0,Direct
TXN-4137-2,CUST-104137,2025-09-22,88.07,0,0,Direct
TXN-4137-3,CUST-104137,2024-11-11,84.18,1,0,Direct
TXN-4137-4,CUST-104137,2025-05-13,81.05,0,0,Direct
TXN-4137-5,CUST-104137,2025-04-17,67.5,1,0,Direct
TXN-4138-1,CUST-104138,2024-02-17,116.88,0,1,Paid Social
TXN-4138-2,CUST-104138,2024-04-01,94.46,1,0,Paid Social
TXN-4138-3,CUST-104138,2024-07-10,83.13,0,0,Paid Social
TXN-4138-4,CUST-104138,2024-07-31,75.32,1,0,Paid Social
TXN-4138-5,CUST-104138,2024-07-20,91.59,0,0,Paid Social
TXN-4138-6,CUST-104138,2024-08-19,97.46,0,1,Paid Social
TXN-4138-7,CUST-104138,2024-03-30,93.61,0,0,Paid Social
TXN-4139-1,CUST-104139,2024-08-11,55.82,0,0,Organic Search
TXN-4139-2,CUST-104139,2024-07-13,51.53,0,0,Organic Search
TXN-4139-3,CUST-104139,2024-08-28,59.69,1,0,Organic Search
TXN-4139-4,CUST-104139,2024-08-09,50.88,0,0,Organic Search
TXN-4140-1,CUST-104140,2024-06-29,75.17,0,0,Email
TXN-4140-2,CUST-104140,2024-10-23,87.23,1,0,Email
TXN-4140-3,CUST-104140,2024-10-27,67.9,1,0,Email
TXN-4140-4,CUST-104140,2025-02-12,71.81,1,0,Email
TXN-4141-1,CUST-104141,2024-06-11,65.82,0,0,Paid Search
TXN-4141-2,CUST-104141,2025-08-28,57.42,1,0,Paid Search
TXN-4141-3,CUST-104141,2025-03-13,57.18,0,0,Paid Search
TXN-4141-4,CUST-104141,2024-10-03,61.56,0,0,Paid Search
TXN-4142-1,CUST-104142,2025-01-09,20.8,1,1,Email
TXN-4142-2,CUST-104142,2025-01-19,45.47,0,0,Email
TXN-4143-1,CUST-104143,2024-12-08,123.43,1,1,Affiliate
TXN-4143-2,CUST-104143,2025-12-20,131.46,0,0,Affiliate
TXN-4143-3,CUST-104143,2025-05-25,146.28,0,0,Affiliate
TXN-4143-4,CUST-104143,2025-11-19,128.45,0,0,Affiliate
TXN-4143-5,CUST-104143,2025-01-08,132.79,0,0,Affiliate
TXN-4143-6,CUST-104143,2025-05-11,69.13,0,1,Affiliate
TXN-4143-7,CUST-104143,2025-10-03,93.55,0,0,Affiliate
TXN-4144-1,CUST-104144,2025-03-16,57.36,0,0,Organic Search
TXN-4144-2,CUST-104144,2024-10-19,101.23,1,0,Organic Search
TXN-4144-3,CUST-104144,2025-04-02,59.13,1,0,Organic Search
TXN-4144-4,CUST-104144,2024-11-11,56.96,0,0,Organic Search
TXN-4144-5,CUST-104144,2025-02-13,66.79,0,0,Organic Search
TXN-4145-1,CUST-104145,2024-05-24,44.57,0,0,Email
TXN-4145-2,CUST-104145,2024-08-16,63.77,1,0,Email
TXN-4146-1,CUST-104146,2025-03-21,96.09,1,0,Paid Search
TXN-4146-2,CUST-104146,2025-09-16,65.16,0,1,Paid Search
TXN-4146-3,CUST-104146,2025-03-26,61.35,1,0,Paid Search
TXN-4146-4,CUST-104146,2025-03-04,54.87,0,0,Paid Search
TXN-4146-5,CUST-104146,2025-05-15,105.48,1,0,Paid Search
TXN-4146-6,CUST-104146,2025-03-13,53.44,0,0,Paid Search
TXN-4147-1,CUST-104147,2024-11-14,126.74,0,0,Paid Search
TXN-4147-2,CUST-104147,2024-09-23,109.77,0,1,Paid Search
TXN-4147-3,CUST-104147,2024-09-09,94.95,0,0,Paid Search
TXN-4147-4,CUST-104147,2024-07-20,66.05,1,0,Paid Search
TXN-4147-5,CUST-104147,2024-11-14,121.18,0,0,Paid Search
TXN-4147-6,CUST-104147,2024-12-19,90.63,1,1,Paid Search
TXN-4147-7,CUST-104147,2024-09-16,111.57,0,0,Paid Search
TXN-4147-8,CUST-104147,2024-07-30,115.38,1,0,Paid Search
TXN-4148-1,CUST-104148,2024-10-11,111.98,0,0,Paid Social
TXN-4148-2,CUST-104148,2024-10-15,71.89,0,0,Paid Social
TXN-4148-3,CUST-104148,2024-08-29,56.95,0,0,Paid Social
TXN-4149-1,CUST-104149,2024-09-07,92.01,1,0,Referral
TXN-4149-2,CUST-104149,2025-03-24,88.08,1,0,Referral
TXN-4149-3,CUST-104149,2025-04-14,125.68,0,0,Referral
TXN-4149-4,CUST-104149,2024-09-13,90.35,1,1,Referral
TXN-4150-1,CUST-104150,2026-05-23,115.86,0,0,Paid Search
TXN-4150-2,CUST-104150,2025-11-05,89.58,0,1,Paid Search
TXN-4150-3,CUST-104150,2025-02-08,147.96,0,1,Paid Search
TXN-4150-4,CUST-104150,2025-08-30,120.55,0,0,Paid Search
TXN-4150-5,CUST-104150,2025-05-03,92.04,0,0,Paid Search
TXN-4150-6,CUST-104150,2026-03-18,54.13,0,0,Paid Search
TXN-4150-7,CUST-104150,2025-05-18,176.16,1,0,Paid Search
TXN-4150-8,CUST-104150,2024-09-06,139.57,0,0,Paid Search
TXN-4150-9,CUST-104150,2024-09-08,113.13,0,1,Paid Search
TXN-4150-10,CUST-104150,2026-01-02,117.35,0,0,Paid Search
TXN-4150-11,CUST-104150,2025-03-18,97.98,0,1,Paid Search
TXN-4150-12,CUST-104150,2025-06-22,102.16,0,1,Paid Search
TXN-4150-13,CUST-104150,2026-02-01,106.01,0,1,Paid Search
TXN-4150-14,CUST-104150,2024-10-26,84.62,0,0,Paid Search
TXN-4151-1,CUST-104151,2024-12-23,87.41,1,0,Organic Search
TXN-4151-2,CUST-104151,2025-01-07,96.89,1,0,Organic Search
TXN-4151-3,CUST-104151,2024-07-20,51.87,1,0,Organic Search
TXN-4151-4,CUST-104151,2024-03-05,86.01,0,1,Organic Search
TXN-4151-5,CUST-104151,2024-11-04,71.94,0,1,Organic Search
TXN-4151-6,CUST-104151,2024-11-24,101.49,1,0,Organic Search
TXN-4151-7,CUST-104151,2024-06-12,70.14,0,0,Organic Search
TXN-4152-1,CUST-104152,2024-07-30,47.79,1,0,Referral
TXN-4152-2,CUST-104152,2024-05-15,62.98,0,1,Referral
TXN-4152-3,CUST-104152,2024-03-20,122.12,1,1,Referral
TXN-4152-4,CUST-104152,2024-09-10,45.29,1,1,Referral
TXN-4152-5,CUST-104152,2024-10-28,79.7,1,1,Referral
TXN-4153-1,CUST-104153,2024-09-22,31.11,0,0,Direct
TXN-4153-2,CUST-104153,2024-07-04,48.92,0,0,Direct
TXN-4153-3,CUST-104153,2024-06-18,28.37,0,0,Direct
TXN-4153-4,CUST-104153,2024-11-18,49.91,0,0,Direct
TXN-4153-5,CUST-104153,2024-03-20,52.07,0,0,Direct
TXN-4153-6,CUST-104153,2024-06-25,31.55,1,0,Direct
TXN-4154-1,CUST-104154,2025-12-29,47.46,1,1,Paid Social
TXN-4154-2,CUST-104154,2025-10-06,57.16,1,0,Paid Social
TXN-4154-3,CUST-104154,2026-02-04,38.86,1,1,Paid Social
TXN-4154-4,CUST-104154,2025-03-14,30.28,1,0,Paid Social
TXN-4154-5,CUST-104154,2026-05-17,52.33,0,0,Paid Social
TXN-4155-1,CUST-104155,2024-05-07,30.89,1,0,Email
TXN-4155-2,CUST-104155,2024-05-24,31.68,1,1,Email
TXN-4155-3,CUST-104155,2024-07-08,49.23,1,1,Email
TXN-4155-4,CUST-104155,2024-08-02,29.48,1,0,Email
TXN-4156-1,CUST-104156,2024-05-17,40.81,1,1,Paid Search
TXN-4156-2,CUST-104156,2024-06-18,39.74,1,0,Paid Search
TXN-4156-3,CUST-104156,2024-06-04,37.29,1,0,Paid Search
TXN-4156-4,CUST-104156,2024-06-29,52.79,1,0,Paid Search
TXN-4156-5,CUST-104156,2024-09-14,37.54,1,0,Paid Search
TXN-4156-6,CUST-104156,2024-09-15,39.34,1,0,Paid Search
TXN-4156-7,CUST-104156,2024-06-21,49.01,0,0,Paid Search
TXN-4157-1,CUST-104157,2024-03-05,50.38,0,0,Organic Search
TXN-4157-2,CUST-104157,2024-03-02,52.34,0,0,Organic Search
TXN-4157-3,CUST-104157,2024-03-21,39.79,1,0,Organic Search
TXN-4158-1,CUST-104158,2025-03-01,114.01,0,0,Paid Search
TXN-4158-2,CUST-104158,2024-11-23,115.59,0,1,Paid Search
TXN-4158-3,CUST-104158,2025-01-02,90.61,0,0,Paid Search
TXN-4158-4,CUST-104158,2024-10-04,124.43,0,1,Paid Search
TXN-4158-5,CUST-104158,2025-03-09,96.04,0,1,Paid Search
TXN-4158-6,CUST-104158,2024-07-18,97.56,1,1,Paid Search
TXN-4158-7,CUST-104158,2025-02-17,75.96,0,1,Paid Search
TXN-4158-8,CUST-104158,2024-08-20,163.24,0,1,Paid Search
TXN-4158-9,CUST-104158,2025-02-20,96.88,0,0,Paid Search
TXN-4158-10,CUST-104158,2024-07-28,131.24,0,1,Paid Search
TXN-4158-11,CUST-104158,2024-11-28,111.22,0,0,Paid Search
TXN-4158-12,CUST-104158,2024-10-20,69.4,0,0,Paid Search
TXN-4158-13,CUST-104158,2025-02-17,114.94,0,0,Paid Search
TXN-4159-1,CUST-104159,2025-01-23,113.1,0,0,Email
TXN-4159-2,CUST-104159,2024-12-29,68.32,0,0,Email
TXN-4159-3,CUST-104159,2024-10-17,152.12,0,0,Email
TXN-4159-4,CUST-104159,2024-10-08,45.81,0,0,Email
TXN-4159-5,CUST-104159,2025-05-22,103.68,0,0,Email
TXN-4159-6,CUST-104159,2025-03-20,135.03,0,0,Email
TXN-4159-7,CUST-104159,2025-04-07,127.75,0,0,Email
TXN-4159-8,CUST-104159,2024-12-25,122.43,0,0,Email
TXN-4159-9,CUST-104159,2024-10-02,53.15,0,0,Email
TXN-4160-1,CUST-104160,2024-10-11,13.63,1,0,Organic Search
TXN-4160-2,CUST-104160,2024-12-20,17.48,1,1,Organic Search
TXN-4160-3,CUST-104160,2024-07-14,16.82,1,0,Organic Search
TXN-4160-4,CUST-104160,2024-10-04,15.03,1,1,Organic Search
TXN-4161-1,CUST-104161,2024-09-18,31.95,0,0,Paid Social
TXN-4161-2,CUST-104161,2024-09-28,106.29,0,0,Paid Social
